#   Rstart=2e-05m
#   RdotStart=0m/s
#   Rn=0.0001841m
#   deltaT=1e-11s
#   Tstart=0s
#   Tend=0.000115s
#   patm=101315Pa
#   pac=0Pa
#   f=26120Hz
#   mu=0.001002Pa s
#   sigma=0.0725Pa m (I think)
#   BTait=3.05e+07Pa
#   nTait=7.15no unit
#   kappa=1.4
#   pv=0Pa
#   rho0=998.206kg/m³
#   SpecGasConst=287J/molK
#   TempRef=293.15deg Celsius.
#   T0=0.01
#   Rn26.4e-05m#   t15e-05s#   t26e-05s# 
#t[s]	r[m]	v[m/s]	dT [s]	pBubble[Pa]	p_ac[Pa]	Rn
7.76859e-05	6.20616e-05	36.6776	3.51222e-08	289264	101315	7.93333e-05
7.77211e-05	6.33303e-05	35.5822	3.73091e-08	265694	101315	7.93333e-05
7.77584e-05	6.46375e-05	34.5051	3.96575e-08	243846	101315	7.93333e-05
7.7798e-05	6.59847e-05	33.4463	4.21814e-08	223610	101315	7.93333e-05
7.78402e-05	6.73732e-05	32.4055	4.4896e-08	204882	101315	7.93333e-05
7.78851e-05	6.88048e-05	31.3827	4.78184e-08	187565	101315	7.93333e-05
7.79329e-05	7.02812e-05	30.3776	5.09671e-08	171565	101315	7.93333e-05
7.79839e-05	7.18039e-05	29.39	5.43628e-08	156794	101315	7.93333e-05
7.80383e-05	7.33749e-05	28.4199	5.80282e-08	143170	101315	7.93333e-05
7.80963e-05	7.4996e-05	27.4669	6.19887e-08	130614	101315	7.93333e-05
7.81583e-05	7.66692e-05	26.5308	6.62723e-08	119054	101315	7.93333e-05
7.82246e-05	7.83966e-05	25.6115	7.09103e-08	108418	101315	7.93333e-05
7.82955e-05	8.01803e-05	24.7088	7.59373e-08	98643.3	101315	7.93333e-05
7.83714e-05	8.20224e-05	23.8222	8.13922e-08	89667.3	101315	7.93333e-05
7.84528e-05	8.39254e-05	22.9517	8.73186e-08	81432.5	101315	7.93333e-05
7.85401e-05	8.58917e-05	22.097	9.37651e-08	73885	101315	7.93333e-05
7.86339e-05	8.79237e-05	21.2576	1.00787e-07	66974.1	101315	7.93333e-05
7.87347e-05	9.0024e-05	20.4335	1.08445e-07	60652.2	101315	7.93333e-05
7.88431e-05	9.21954e-05	19.6241	1.16811e-07	54874.8	101315	7.93333e-05
7.89599e-05	9.44405e-05	18.8291	1.25963e-07	49600.5	101315	7.93333e-05
7.90859e-05	9.67624e-05	18.0483	1.35992e-07	44790.3	101315	7.93333e-05
7.92219e-05	9.91638e-05	17.2811	1.47003e-07	40408.1	101315	7.93333e-05
7.93689e-05	0.000101648	16.5271	1.59113e-07	36419.9	101315	7.93333e-05
7.9528e-05	0.000104218	15.7859	1.72462e-07	32794.3	101315	7.93333e-05
7.97005e-05	0.000106876	15.0569	1.8721e-07	29501.9	101315	7.93333e-05
7.98877e-05	0.000109627	14.3396	2.03545e-07	26515.6	101315	7.93333e-05
8.00912e-05	0.000112472	13.6332	2.21688e-07	23809.9	101315	7.93333e-05
8.03129e-05	0.000115416	12.9371	2.41905e-07	21361.4	101315	7.93333e-05
8.05548e-05	0.000118461	12.2505	2.64514e-07	19148.2	101315	7.93333e-05
8.08193e-05	0.000121611	11.5724	2.89904e-07	17150.3	101315	7.93333e-05
8.11092e-05	0.000124867	10.9018	3.18557e-07	15348.9	101315	7.93333e-05
8.14278e-05	0.000128232	10.2373	3.51081e-07	13726.8	101315	7.93333e-05
8.17789e-05	0.000131708	9.57764	3.88259e-07	12268.1	101315	7.93333e-05
8.21671e-05	0.000135297	8.92082	4.31132e-07	10958.3	101315	7.93333e-05
8.25982e-05	0.000138999	8.26462	4.81127e-07	9783.66	101315	7.93333e-05
8.30794e-05	0.000142814	7.60613	5.40289e-07	8731.97	101315	7.93333e-05
8.36197e-05	0.000146741	6.94149	6.1172e-07	7791.78	101315	7.93333e-05
8.42314e-05	0.000150777	6.26534	7.00498e-07	6952.62	101315	7.93333e-05
8.49319e-05	0.000154917	5.56978	8.15876e-07	6204.84	101315	7.93333e-05
8.57478e-05	0.000159159	4.8421	9.7774e-07	5539.31	101315	7.93333e-05
8.67255e-05	0.000163504	4.05891	1.24315e-06	4946.92	101315	7.93333e-05
8.79686e-05	0.000167984	3.16537	1.95565e-06	4416.01	101315	7.93333e-05
8.99243e-05	0.000172922	1.91272	1.87458e-06	3910.03	101315	7.93333e-05
9.15098e-05	0.000175207	0.979827	1.61147e-06	3700.26	101315	7.93333e-05
9.31213e-05	0.000176048	0.067976	1.54859e-06	3626.64	101315	7.93333e-05
9.46699e-05	0.000175479	-0.802083	1.56354e-06	3676.24	101315	7.93333e-05
9.62334e-05	0.000173526	-1.70131	1.65503e-06	3853.22	101315	7.93333e-05
9.78885e-05	0.000169885	-2.70918	2.00288e-06	4212.08	101315	7.93333e-05
9.98914e-05	0.000163126	-4.07183	2.01949e-06	4995.27	101315	7.93333e-05
0.000100977	0.000158256	-4.91602	1.23978e-06	5673.35	101315	7.93333e-05
0.000101919	0.000153243	-5.7387	9.78578e-07	6494.61	101315	7.93333e-05
0.000102713	0.000148382	-6.51959	8.1171e-07	7436.25	101315	7.93333e-05
0.000103395	0.000143682	-7.27483	6.92445e-07	8512.47	101315	7.93333e-05
0.000103989	0.000139146	-8.01491	6.00842e-07	9740.24	101315	7.93333e-05
0.000104512	0.000134772	-8.74691	5.27401e-07	11138.8	101315	7.93333e-05
0.000104975	0.000130555	-9.47582	4.66852e-07	12729.6	101315	7.93333e-05
0.000105388	0.000126494	-10.2053	4.15949e-07	14536.5	101315	7.93333e-05
0.000105758	0.000122583	-10.9381	3.72539e-07	16586.3	101315	7.93333e-05
0.000106091	0.000118817	-11.6764	3.35115e-07	18908.5	101315	7.93333e-05
0.000106392	0.000115192	-12.4219	3.02573e-07	21536.2	101315	7.93333e-05
0.000106695	0.000111309	-13.2636	2.72763e-07	24872.6	101315	7.93333e-05
0.00010694	0.000107966	-14.0284	2.46287e-07	28271.3	101315	7.93333e-05
0.000107186	0.000104407	-14.8883	2.23457e-07	32545	101315	7.93333e-05
0.00010741	0.000100984	-15.7651	2.02114e-07	37435.8	101315	7.93333e-05
0.000107612	9.77097e-05	-16.6545	1.83282e-07	42994.5	101315	7.93333e-05
0.000107795	9.45761e-05	-17.5571	1.66656e-07	49302.6	101315	7.93333e-05
0.000107962	9.15751e-05	-18.4734	1.51923e-07	56452.9	101315	7.93333e-05
0.000108114	8.86992e-05	-19.4038	1.38821e-07	64548.9	101315	7.93333e-05
0.000108252	8.59411e-05	-20.3486	1.27133e-07	73706.7	101315	7.93333e-05
0.00010838	8.32942e-05	-21.308	1.16676e-07	84056.1	101315	7.93333e-05
0.000108496	8.07522e-05	-22.2819	1.07296e-07	95742	101315	7.93333e-05
0.000108604	7.83093e-05	-23.2704	9.88617e-08	108927	101315	7.93333e-05
0.000108702	7.596e-05	-24.2731	9.12617e-08	123793	101315	7.93333e-05
0.000108794	7.36991e-05	-25.2897	8.43995e-08	140543	101315	7.93333e-05
0.000108878	7.15219e-05	-26.3196	7.81918e-08	159407	101315	7.93333e-05
0.000108956	6.94238e-05	-27.3623	7.25667e-08	180641	101315	7.93333e-05
0.000109029	6.74005e-05	-28.4167	6.74614e-08	204535	101315	7.93333e-05
0.000109096	6.5448e-05	-29.482	6.28212e-08	231413	101315	7.93333e-05
0.000109159	6.35626e-05	-30.5569	5.85982e-08	261641	101315	7.93333e-05
0.000109218	6.17407e-05	-31.6398	5.47501e-08	295632	101315	7.93333e-05
0.000109273	5.9979e-05	-32.729	5.12398e-08	333854	101315	7.93333e-05
0.000109324	5.82742e-05	-33.8223	4.80346e-08	376833	101315	7.93333e-05
0.000109372	5.66236e-05	-34.9172	4.51052e-08	425169	101315	7.93333e-05
0.000109417	5.50242e-05	-36.0108	4.24256e-08	479539	101315	7.93333e-05
0.000109459	5.34736e-05	-37.0995	3.99726e-08	540712	101315	7.93333e-05
0.000109499	5.19692e-05	-38.1792	3.77251e-08	609561	101315	7.93333e-05
0.000109537	5.0509e-05	-39.2448	3.56639e-08	687074	101315	7.93333e-05
0.000109573	4.90908e-05	-40.2905	3.37711e-08	774374	101315	7.93333e-05
0.000109606	4.7713e-05	-41.3092	3.20295e-08	872722	101315	7.93333e-05
0.000109638	4.63742e-05	-42.2926	3.04225e-08	983535	101315	7.93333e-05
0.000109669	4.50733e-05	-43.2305	2.89329e-08	1.10838e+06	101315	7.93333e-05
0.000109698	4.38098e-05	-44.1112	2.75424e-08	1.24898e+06	101315	7.93333e-05
0.000109725	4.25836e-05	-44.9206	2.6231e-08	1.40713e+06	101315	7.93333e-05
0.000109752	4.13957e-05	-45.6423	2.49762e-08	1.58467e+06	101315	7.93333e-05
0.000109777	4.02479e-05	-46.2577	2.37534e-08	1.78332e+06	101315	7.93333e-05
0.0001098	3.91431e-05	-46.7465	2.25375e-08	2.00447e+06	101315	7.93333e-05
0.000109823	3.80855e-05	-47.0874	2.13065e-08	2.24886e+06	101315	7.93333e-05
0.000109844	3.70801e-05	-47.2603	2.00476e-08	2.51629e+06	101315	7.93333e-05
0.000109864	3.61324e-05	-47.2487	1.87628e-08	2.80532e+06	101315	7.93333e-05
0.000109883	3.52476e-05	-47.0425	1.74714e-08	3.11322e+06	101315	7.93333e-05
0.0001099	3.44289e-05	-46.639	1.62053e-08	3.43618e+06	101315	7.93333e-05
0.000109917	3.36776e-05	-46.0436	1.49999e-08	3.76981e+06	101315	7.93333e-05
0.000109932	3.29925e-05	-45.2678	1.38837e-08	4.10968e+06	101315	7.93333e-05
0.000109946	3.23703e-05	-44.3267	1.28737e-08	4.45181e+06	101315	7.93333e-05
0.000109958	3.18064e-05	-43.2368	1.19751e-08	4.7928e+06	101315	7.93333e-05
0.00010997	3.12958e-05	-42.0141	1.11847e-08	5.12994e+06	101315	7.93333e-05
0.000109982	3.08332e-05	-40.6734	1.0494e-08	5.46104e+06	101315	7.93333e-05
0.000109992	3.04138e-05	-39.2276	9.89256e-09	5.78437e+06	101315	7.93333e-05
0.000110002	3.00332e-05	-37.6885	9.36967e-09	6.09854e+06	101315	7.93333e-05
0.000110011	2.96875e-05	-36.066	8.91527e-09	6.40236e+06	101315	7.93333e-05
0.00011002	2.93734e-05	-34.3689	8.5204e-09	6.69485e+06	101315	7.93333e-05
0.000110029	2.9088e-05	-32.605	8.17734e-09	6.97512e+06	101315	7.93333e-05
0.000110037	2.88288e-05	-30.781	7.87953e-09	7.24238e+06	101315	7.93333e-05
0.000110045	2.85936e-05	-28.9031	7.62146e-09	7.49592e+06	101315	7.93333e-05
0.000110052	2.83805e-05	-26.9769	7.39856e-09	7.73506e+06	101315	7.93333e-05
0.00011006	2.81882e-05	-25.0073	7.20702e-09	7.9592e+06	101315	7.93333e-05
0.000110067	2.80151e-05	-22.9989	7.04372e-09	8.16772e+06	101315	7.93333e-05
0.000110074	2.78603e-05	-20.956	6.9061e-09	8.36009e+06	101315	7.93333e-05
0.000110081	2.77227e-05	-18.8826	6.79211e-09	8.53576e+06	101315	7.93333e-05
0.000110088	2.76015e-05	-16.7824	6.70011e-09	8.69422e+06	101315	7.93333e-05
0.000110095	2.74962e-05	-14.659	6.62886e-09	8.835e+06	101315	7.93333e-05
0.000110101	2.74061e-05	-12.5156	6.57743e-09	8.95762e+06	101315	7.93333e-05
0.000110108	2.73309e-05	-10.3557	6.54523e-09	9.06164e+06	101315	7.93333e-05
0.000110114	2.72702e-05	-8.18218	6.53198e-09	9.14662e+06	101315	7.93333e-05
0.000110121	2.72239e-05	-5.99817	6.53768e-09	9.21216e+06	101315	7.93333e-05
0.000110127	2.71918e-05	-3.80658	6.56265e-09	9.25785e+06	101315	7.93333e-05
0.000110134	2.71741e-05	-1.61029	6.60754e-09	9.2833e+06	101315	7.93333e-05
0.00011014	2.71707e-05	0.587849	6.67336e-09	9.28814e+06	101315	7.93333e-05
0.000110147	2.7182e-05	2.78504	6.76157e-09	9.27197e+06	101315	7.93333e-05
0.000110154	2.72082e-05	4.9785	6.87412e-09	9.23443e+06	101315	7.93333e-05
0.000110161	2.725e-05	7.16543	7.01356e-09	9.17513e+06	101315	7.93333e-05
0.000110168	2.73079e-05	9.34303	7.18328e-09	9.09366e+06	101315	7.93333e-05
0.000110175	2.73829e-05	11.5085	7.38764e-09	8.9896e+06	101315	7.93333e-05
0.000110182	2.74759e-05	13.659	7.63238e-09	8.86248e+06	101315	7.93333e-05
0.00011019	2.75883e-05	15.7916	7.9251e-09	8.71174e+06	101315	7.93333e-05
0.000110198	2.77219e-05	17.9033	8.27605e-09	8.53678e+06	101315	7.93333e-05
0.000110206	2.78788e-05	19.9911	8.6993e-09	8.33681e+06	101315	7.93333e-05
0.000110215	2.80618e-05	22.0518	9.21478e-09	8.11087e+06	101315	7.93333e-05
0.000110224	2.82745e-05	24.0823	9.85175e-09	7.8577e+06	101315	7.93333e-05
0.000110234	2.85217e-05	26.0792	1.06552e-08	7.57556e+06	101315	7.93333e-05
0.000110245	2.88102e-05	28.0394	1.1699e-08	7.26201e+06	101315	7.93333e-05
0.000110256	2.91497e-05	29.9599	1.31157e-08	6.91334e+06	101315	7.93333e-05
0.000110269	2.95553e-05	31.8385	1.51776e-08	6.52354e+06	101315	7.93333e-05
0.000110285	3.00529e-05	33.6763	1.85896e-08	6.08174e+06	101315	7.93333e-05
0.000110303	3.06965e-05	35.4852	2.64078e-08	5.5639e+06	101315	7.93333e-05
0.00011033	3.16598e-05	37.3413	3.85499e-08	4.8867e+06	101315	7.93333e-05
0.000110358	3.27353e-05	38.5867	2.97782e-08	4.24701e+06	101315	7.93333e-05
0.000110388	3.3896e-05	39.2739	3.26426e-08	3.66884e+06	101315	7.93333e-05
0.00011042	3.5183e-05	39.4994	4.59467e-08	3.13728e+06	101315	7.93333e-05
0.000110466	3.69934e-05	39.201	4.82335e-08	2.54114e+06	101315	7.93333e-05
0.000110501	3.83545e-05	38.6747	3.54514e-08	2.18335e+06	101315	7.93333e-05
0.000110537	3.97137e-05	37.9857	3.31932e-08	1.88626e+06	101315	7.93333e-05
0.00011057	4.09627e-05	37.2572	3.2682e-08	1.65623e+06	101315	7.93333e-05
0.000110603	4.2168e-05	36.4977	3.29323e-08	1.4663e+06	101315	7.93333e-05
0.000110635	4.33571e-05	35.714	3.36017e-08	1.30466e+06	101315	7.93333e-05
0.000110669	4.45437e-05	34.9122	3.45643e-08	1.16479e+06	101315	7.93333e-05
0.000110704	4.57363e-05	34.0972	3.5762e-08	1.04245e+06	101315	7.93333e-05
0.000110739	4.69409e-05	33.273	3.71662e-08	934622	101315	7.93333e-05
0.000110777	4.8162e-05	32.4426	3.87635e-08	839059	101315	7.93333e-05
0.000110815	4.94033e-05	31.6085	4.05492e-08	754007	101315	7.93333e-05
0.000110856	5.0668e-05	30.773	4.25249e-08	678064	101315	7.93333e-05
0.000110898	5.19587e-05	29.9378	4.46959e-08	610080	101315	7.93333e-05
0.000110943	5.3278e-05	29.1045	4.70713e-08	549098	101315	7.93333e-05
0.00011099	5.46283e-05	28.2743	4.96628e-08	494308	101315	7.93333e-05
0.00011104	5.60117e-05	27.4482	5.2485e-08	445020	101315	7.93333e-05
0.000111092	5.74306e-05	26.6274	5.5555e-08	400635	101315	7.93333e-05
0.000111148	5.8887e-05	25.8124	5.88926e-08	360636	101315	7.93333e-05
0.000111207	6.03831e-05	25.0042	6.25204e-08	324568	101315	7.93333e-05
0.000111269	6.19211e-05	24.2031	6.6464e-08	292032	101315	7.93333e-05
0.000111336	6.3503e-05	23.4098	7.07527e-08	262673	101315	7.93333e-05
0.000111407	6.51312e-05	22.6246	7.54191e-08	236177	101315	7.93333e-05
0.000111482	6.68079e-05	21.8478	8.05005e-08	212263	101315	7.93333e-05
0.000111562	6.85353e-05	21.0798	8.60386e-08	190682	101315	7.93333e-05
0.000111648	7.03159e-05	20.3208	9.20808e-08	171208	101315	7.93333e-05
0.000111741	7.21521e-05	19.5708	9.86811e-08	153640	101315	7.93333e-05
0.000111839	7.40463e-05	18.8301	1.059e-07	137796	101315	7.93333e-05
0.000111945	7.60012e-05	18.0985	1.13808e-07	123511	101315	7.93333e-05
0.000112059	7.80193e-05	17.3761	1.22485e-07	110638	101315	7.93333e-05
0.000112181	8.01033e-05	16.6628	1.32022e-07	99042.2	101315	7.93333e-05
0.000112313	8.22559e-05	15.9584	1.42526e-07	88603	101315	7.93333e-05
0.000112456	8.44801e-05	15.2628	1.5412e-07	79210.4	101315	7.93333e-05
0.00011261	8.67787e-05	14.5756	1.66948e-07	70764.7	101315	7.93333e-05
0.000112777	8.91545e-05	13.8965	1.81181e-07	63175.7	101315	7.93333e-05
0.000112958	9.16105e-05	13.225	1.97022e-07	56361.4	101315	7.93333e-05
0.000113155	9.41496e-05	12.5606	2.14714e-07	50247.3	101315	7.93333e-05
0.00011337	9.67748e-05	11.9027	2.34554e-07	44766.1	101315	7.93333e-05
0.000113605	9.94889e-05	11.2504	2.5691e-07	39856.4	101315	7.93333e-05
0.000113861	0.000102295	10.6027	2.82241e-07	35462.4	101315	7.93333e-05
0.000114144	0.000105195	9.95846	3.11141e-07	31533.8	101315	7.93333e-05
0.000114455	0.000108192	9.31611	3.44391e-07	28024.5	101315	7.93333e-05
0.000114799	0.000111288	8.67375	3.83054e-07	24892.9	101315	7.93333e-05
0.000115182	0.000114484	8.02889	4.2864e-07	22101.2	101315	7.93333e-05
